DAT,WL_Flume (m3/hour),WL_Flume_OUT (m3/hour),Solar (W/m2),Precipitation (mm),WindSpeed (m/s),AirTemp (DegC),RH (%),delta PD (mm)
242.375,0,0.000101543,298,0.715,0.64,25.5,98.0 ,-0.1
242.4166667,0,0.000101543,321,1.226,0.67,26.9,94.6 ,0
242.4583333,0,0.000101543,518,2.294,0.93,28.3,89.6 ,-0.1
242.5,0,0.000101543,546,2.991,1.28,29.1,85.2 ,0
242.5416667,0,0.000101543,666,3.128,1.58,29.7,80.6 ,0
242.5833333,0,0.000101543,366,2.838,1.65,29.6,77.7 ,0
242.625,0,0.000101543,474,2.872,1.64,30.5,75.2 ,-0.3
242.6666667,0,0.000101543,277,3.009,1.69,30.0,75.9 ,0.2
242.7083333,0,0.000101543,117,2.345,1.18,29.1,82.0 ,-0.1
242.75,0,0.000101543,42,2.498,1.33,28.7,81.5 ,0
242.7916667,0,0.000101543,4,1.430,1.12,27.3,86.4 ,0
242.8333333,0,0,0,1.123,0.93,26.5,89.8 ,-0.1
242.875,0,0,0,0.817,0.88,25.9,91.8 ,0
242.9166667,0,0,0,0.817,0.99,25.5,92.7 ,0
242.9583333,0,0,0,0.970,0.84,25.1,93.7 ,-0.1
243,0,0,0,1.123,0.79,24.7,94.1 ,0
243.0416667,0,0,0,1.209,0.71,24.4,94.5 ,-0.1
243.0833333,0,0,0,1.140,0.65,24.1,94.4 ,0
243.125,0,0,0,1.174,0.64,23.8,95.4 ,0
243.1666667,0,0,0,1.191,0.56,23.5,95.5 ,-0.1
243.2083333,0,0,0,0.800,0.58,23.3,95.6 ,0
243.25,0,0,0,1.157,0.74,23.3,96.4 ,-0.1
243.2916667,0,0,23,0.783,0.67,23.2,97.2 ,0
243.3333333,0,0,213,1.447,0.70,24.2,99.7 ,0
243.375,0,0,420,2.430,1.01,27.1,93.3 ,-0.1
243.4166667,0,0,596,2.991,1.20,29.0,83.6 ,0
243.4583333,0,0,706,2.651,1.29,30.3,76.3 ,-0.1
243.5,0,0,831,2.668,1.64,31.4,70.9 ,-0.1
243.5416667,0,0,864,2.072,1.75,32.5,66.5 ,0
243.5833333,0,0,447,2.362,1.63,32.4,67.1 ,-0.1
243.625,0,0,137,2.464,2.15,30.6,72.6 ,0.1
243.6666667,0,0,134,2.174,1.35,27.9,83.2 ,-0.1
243.7083333,0,0,412,2.634,1.53,30.2,77.4 ,0
243.75,0,0,102,2.906,1.25,30.6,76.9 ,0
243.7916667,0.086847586,0.17718292,3,6.511,1.31,26.3,85.7 ,2
243.8333333,0,0.199927219,0,1.783,1.17,24.9,91.1 ,0
243.875,0,0.17718292,0,1.004,1.10,25.0,92.8 ,-0.1
243.9166667,0,0.136485904,0,0.409,1.12,25.0,93.8 ,-0.1
243.9583333,0,0.118458266,0,0.272,1.00,24.9,94.1 ,0
244,0,0.086847586,0,0.306,0.98,24.8,94.6 ,-0.1
244.0416667,0,0.073181235,0,0.153,0.97,24.9,95.0 ,0
244.0833333,0,0.073181235,0,0.068,0.91,24.8,94.6 ,-0.1
244.125,0,0.040201175,0,0.051,0.93,24.8,95.1 ,0
244.1666667,0,0.040201175,0,0.068,0.92,24.9,95.6 ,0
244.2083333,0,0.031719426,0,0.051,0.94,25.0,95.8 ,-0.1
244.25,0,0.024406441,0,0.051,0.88,25.0,96.0 ,0
244.2916667,0,0.013055782,2,0.068,0.87,24.6,95.7 ,0
244.3333333,0,0.013055782,43,0.051,0.96,24.4,94.9 ,0
244.375,0,0.008892475,257,0.051,0.92,25.5,95.0 ,-0.1
244.4166667,0,0.008892475,524,0.068,1.02,27.6,87.7 ,0
244.4583333,0,0.005644961,442,0.051,1.07,28.4,80.8 ,-0.1
244.5,0,0.005644961,329,0.068,1.19,28.5,80.3 ,0
244.5416667,0,0.003235803,318,0.051,1.08,28.8,78.0 ,0
244.5833333,0,0.003235803,325,0.051,1.06,29.0,78.2 ,-0.1
244.625,0,0.001578469,161,0.051,1.09,28.7,78.0 ,0
244.6666667,0,0.001578469,122,0.034,1.01,28.1,79.0 ,0
244.7083333,0,0.000573605,64,0.051,0.98,27.7,80.3 ,0
244.75,0,0.000573605,38,0.034,1.00,27.1,81.3 ,-0.1
244.7916667,0,0.000101543,3,0.051,1.00,26.3,82.9 ,0
244.8333333,0,0,0,0.034,1.00,25.5,83.2 ,0
244.875,0,0.000101543,0,0.034,0.89,24.7,84.8 ,-0.1
244.9166667,0,0.000101543,0,0.034,1.03,24.4,86.7 ,0
244.9583333,0,0,0,0.051,0.98,23.8,86.9 ,-0.1
245,0,0,0,0.034,1.06,23.0,89.9 ,0
245.0416667,0,0,0,0.034,1.10,23.0,88.4 ,0
245.0833333,0,0,0,0.034,1.02,23.2,84.7 ,-0.1
245.125,0,0,0,0.034,1.01,23.2,82.3 ,0
245.1666667,0,0,0,0.034,0.95,23.2,81.0 ,0
245.2083333,0,0,0,0.034,1.01,23.0,81.9 ,0
245.25,0,0,0,0.034,0.96,22.6,83.3 ,-0.1
245.2916667,0,0,32,0.034,0.95,22.4,85.0 ,-0.1
245.3333333,0,0,84,0.034,0.92,23.4,83.0 ,0
245.375,0,0,70,0.034,0.87,23.8,81.7 ,0
245.4166667,0,0,128,0.034,0.90,24.2,82.5 ,0
245.4583333,0,0,614,0.034,0.97,26.6,79.1 ,-0.1
245.5,0,0,590,0.051,1.08,28.3,74.7 ,0
245.5416667,0,0,566,0.034,1.15,28.9,73.4 ,-0.1
245.5833333,0,0,350,0.051,1.14,29.2,72.4 ,-0.1
245.625,0,0,340,0.034,1.33,29.0,73.9 ,0.1
245.6666667,0,0,129,0.034,1.14,28.7,75.0 ,0
245.7083333,0,0,66,0.034,1.07,27.8,79.4 ,-0.1
245.75,0,0,46,0.034,1.20,26.8,84.4 ,0
245.7916667,0,0,16,0.017,1.06,26.3,85.2 ,0
245.8333333,0,0,0,0.034,1.06,25.6,88.4 ,0
245.875,0,0,0,0.034,1.06,25.1,90.4 ,-0.1
245.9166667,0,0,0,0.017,1.11,24.7,91.7 ,0
245.9583333,0,0,0,0.034,1.16,24.7,91.5 ,-0.1
246,0,0,0,0.034,1.10,25.1,89.4 ,0
246.0416667,0,0,0,0.017,1.14,25.2,87.7 ,0
246.0833333,0,0,0,0.034,1.11,25.3,86.9 ,0
246.125,0,0,0,0.034,1.05,25.3,86.5 ,0
246.1666667,0,0,0,0.017,1.03,24.9,88.7 ,0
246.2083333,0,0,0,0.034,1.16,24.3,91.0 ,0
246.25,0,0,0,0.034,1.10,24.3,90.7 ,-0.1
246.2916667,0,0,7,0.017,1.15,24.5,90.1 ,0
246.3333333,0,0,18,0.034,0.98,24.6,90.4 ,0.1
246.375,0,0,30,0.034,0.94,24.3,92.8 ,0
246.4166667,0,0,69,0.034,0.91,24.4,93.5 ,0
246.4583333,0,0,126,0.017,0.89,24.5,94.3 ,0.1
246.5,0,0,154,0.034,0.96,25.1,93.5 ,0
246.5416667,0,0,106,0.034,0.91,25.8,90.9 ,0
246.5833333,0,0,49,0.034,1.00,26.0,89.0 ,-0.1
246.625,0,0,65,0.017,0.90,25.9,88.7 ,0
246.6666667,0,0,31,0.034,0.90,25.5,90.5 ,0.3
246.7083333,0,0,21,0.034,0.87,24.9,92.6 ,0.2
246.75,0,0,11,0.034,0.87,24.9,92.3 ,0.3
246.7916667,0,0.000101543,1,0.051,0.83,24.5,92.4 ,0.4
246.8333333,0,0.003235803,0,0.051,0.85,24.5,92.3 ,0.4
246.875,0.073181235,1.171029737,0,0.034,0.83,24.1,93.9 ,0.9
246.9166667,0.060882517,2.761369442,0,0.051,0.87,24.4,93.3 ,0.5
246.9583333,0.073181235,6.217578862,0,0.051,0.84,24.1,95.0 ,1
247,0.049905276,6.397881422,0,0.034,0.98,24.1,96.0 ,0
247.0416667,0.024406441,6.767638914,0,0.034,1.25,24.1,96.2 ,0.6
247.0833333,0.001578469,6.581229524,0,0.051,1.44,24.0,95.9 ,-0.6
247.125,0.003235803,4.729262015,0,0.034,2.21,23.8,97.5 ,-0.6
247.1666667,0.001578469,2.651802085,0,0.017,3.56,24.5,88.0 ,-0.5
247.2083333,0.001578469,1.456996282,0,0.017,4.92,25.7,75.4 ,-0.4
247.25,0.000573605,0.864069729,0,0.017,4.26,25.0,74.0 ,-0.2
247.2916667,0.000101543,0.705707007,49,0.017,2.37,24.8,74.8 ,-0.2
247.3333333,0.000101543,0.523282206,142,0.017,2.25,24.9,76.0 ,-0.1
247.375,0.000101543,0.443905671,220,0.017,2.58,25.4,71.4 ,-0.1
247.4166667,0,0.307698217,443,0.034,2.73,26.3,69.6 ,-0.2
247.4583333,0,0.224316711,671,0.017,3.06,27.0,67.8 ,-0.1
247.5,8.585636579,0.136485904,642,0.017,2.76,27.4,65.3 ,-0.1
247.5416667,8.15952517,0.086847586,863,0.017,2.35,28.2,63.3 ,-0.1
247.5833333,7.746150231,0.073181235,724,0.017,2.33,29.0,58.5 ,-0.1
247.625,6.217578862,0.049905276,638,0.034,2.93,29.2,57.1 ,-0.1
247.6666667,6.217578862,0.031719426,463,0.017,2.36,29.0,58.4 ,0
247.7083333,6.040306007,0.024406441,347,0.017,2.93,28.6,55.0 ,-0.1
247.75,6.040306007,0.024406441,88,0.017,2.72,27.5,56.3 ,-0.1
247.7916667,6.040306007,0.018205417,15,0.017,2.50,26.0,58.9 ,0
247.8333333,6.040306007,0.018205417,0,0.017,1.86,24.6,62.2 ,-0.1
247.875,6.040306007,0.008892475,0,0.017,1.11,22.6,70.8 ,-0.1
247.9166667,6.040306007,0.005644961,0,0.017,1.15,22.1,72.5 ,0
247.9583333,5.86604693,0.005644961,0,0.017,0.79,20.8,79.6 ,-0.1
248,5.86604693,0.003235803,0,0.000,0.81,19.1,87.4 ,0
248.0416667,5.86604693,0.001578469,0,0.017,0.79,18.5,89.8 ,-0.1
248.0833333,5.86604693,0.001578469,0,0.017,0.77,17.8,91.3 ,0
248.125,5.86604693,0.001578469,0,0.017,0.67,17.5,92.7 ,-0.1
248.1666667,5.86604693,0.001578469,0,0.017,0.68,17.0,93.8 ,0
248.2083333,5.86604693,0.001578469,0,0.000,0.71,16.6,94.2 ,-0.1
248.25,5.86604693,0.000573605,0,0.017,0.67,16.3,94.4 ,0
248.2916667,5.694785615,0.000573605,44,0.017,0.74,16.4,95.6 ,0
248.3333333,5.694785615,0.000573605,185,0.017,1.04,18.0,98.7 ,-0.1
248.375,5.694785615,0.000573605,384,0.017,1.22,21.1,90.4 ,0
248.4166667,5.694785615,0.001578469,560,0.017,1.42,24.7,78.5 ,-0.1
248.4583333,5.694785615,0.000573605,697,0.017,1.83,26.0,71.5 ,0
248.5,5.526505952,0.000573605,796,0.017,2.13,26.9,69.0 ,-0.1
248.5416667,5.526505952,0.000101543,765,0.017,2.19,27.5,66.1 ,0
248.5833333,5.526505952,0.000101543,783,0.017,2.63,28.0,63.4 ,-0.1
248.625,5.526505952,0.000573605,681,0.017,2.14,28.5,62.2 ,-0.1
248.6666667,6.957125253,0.000101543,474,0.017,1.69,28.3,66.6 ,0
248.7083333,6.040306007,0.000101543,231,0.017,1.52,27.1,67.4 ,-0.1
248.75,7.345390977,0.000101543,79,0.000,1.50,26.3,69.9 ,0
248.7916667,7.345390977,0.000101543,13,0.017,1.26,24.5,77.9 ,0
248.8333333,7.149704112,0.000101543,0,0.017,0.96,22.7,85.4 ,-0.1
248.875,6.957125253,0,0,0.000,0.94,21.8,89.0 ,0
248.9166667,6.581229524,0,0,0.017,0.89,21.1,91.0 ,-0.1
248.9583333,6.397881422,0,0,0.017,0.85,20.5,92.2 ,0
249,6.040306007,0,0,0.000,0.78,19.9,92.7 ,0
249.0416667,6.767638914,0,0,0.017,0.77,19.5,93.2 ,-0.1
249.0833333,7.149704112,0,0,0.017,0.80,19.4,93.3 ,0
249.125,6.040306007,0,0,0.000,0.84,19.5,94.2 ,0
249.1666667,6.217578862,0,0,0.017,0.80,19.5,94.5 ,-0.1
249.2083333,6.040306007,0,0,0.000,0.77,19.5,94.8 ,0
249.25,6.040306007,0,0,0.017,0.77,19.5,95.0 ,-0.1
249.2916667,6.040306007,0,12,0.017,0.77,19.5,94.9 ,0
249.3333333,6.040306007,0,77,0.000,0.99,20.1,95.3 ,-0.1
249.375,6.040306007,0,77,0.017,1.06,21.1,91.6 ,0
249.4166667,6.040306007,0,93,0.017,1.06,21.7,90.5 ,0
249.4583333,6.767638914,0,58,0.000,1.13,21.7,90.6 ,0
249.5,7.345390977,0,88,0.017,0.83,21.6,93.1 ,0.1
249.5416667,7.544201246,0,165,0.017,1.34,21.8,92.2 ,0
249.5833333,7.746150231,0,117,0.017,1.46,21.8,91.6 ,-0.1
249.625,7.951253159,0,81,0.000,1.46,21.7,91.1 ,0.1
249.6666667,8.37098132,0,53,0.017,0.98,21.0,92.4 ,0.1
249.7083333,8.37098132,0,31,0.017,0.95,19.9,92.2 ,0
249.75,8.37098132,0,29,0.017,0.99,19.3,92.4 ,0
249.7916667,8.37098132,0,6,0.000,0.76,18.8,93.0 ,0
249.8333333,8.585636579,0,0,0.017,0.71,18.5,94.1 ,0
249.875,9.476545093,0,0,0.017,0.58,18.3,94.4 ,0
249.9166667,9.707417435,0,0,0.017,0.67,18.2,94.5 ,0.1
249.9583333,10.41981455,0,0,0.000,0.73,18.3,94.7 ,0
250,9.941576898,0,0,0.017,0.62,18.2,95.4 ,0.2
250.0416667,10.41981455,0,0,0.017,0.65,18.1,94.8 ,0.1
250.0833333,9.476545093,0,0,0.017,0.64,18.4,94.6 ,0
250.125,9.024603873,0,0,0.017,0.64,18.5,95.3 ,0
250.1666667,9.024603873,0,0,0.017,0.77,18.4,95.2 ,0
250.2083333,9.248945418,0,0,0.017,0.58,18.3,94.8 ,0
250.25,9.024603873,0,0,0.017,0.77,18.3,94.6 ,0
250.2916667,8.80350583,0,10,0.017,1.04,18.5,93.2 ,0
250.3333333,8.80350583,0,29,0.000,1.04,19.1,92.3 ,0
250.375,8.585636579,0,79,0.017,1.00,19.7,90.7 ,-0.1
250.4166667,8.37098132,0,155,0.017,0.72,20.6,90.0 ,0
250.4583333,8.37098132,0,183,0.017,0.72,21.6,88.3 ,0
250.5,8.80350583,0,137,0.017,0.73,22.0,86.4 ,0
250.5416667,8.585636579,0,117,0.017,0.92,21.9,86.2 ,0
250.5833333,8.37098132,0,93,0.017,0.88,22.0,85.6 ,0
250.625,8.585636579,0,67,0.017,0.94,21.7,87.7 ,0
250.6666667,8.585636579,0,63,0.017,0.84,21.5,89.0 ,0
250.7083333,9.024603873,0,27,0.000,0.94,21.6,88.0 ,0
250.75,9.024603873,0,16,0.017,0.98,21.5,88.8 ,0
250.7916667,9.941576898,0,2,0.017,0.99,21.3,90.3 ,0.2
250.8333333,9.248945418,0,0,0.017,0.99,21.4,88.9 ,-0.1
250.875,9.707417435,0,0,0.017,0.94,20.9,89.9 ,0.1
250.9166667,10.91137191,0,0,0.000,1.00,20.2,90.9 ,0.4
250.9583333,9.941576898,0,0,0.017,1.07,20.1,89.7 ,-0.1
251,10.41981455,0,0,0.017,1.08,20.0,89.7 ,0.2
251.0416667,10.91137191,0,0,0.017,1.03,19.7,91.3 ,0.3
251.0833333,11.41636138,0.001578469,0,0.017,1.05,19.7,92.8 ,0.5
251.125,11.16218066,0.060882517,0,0.017,0.97,20.1,93.0 ,0.2
251.1666667,11.67392789,0.250386064,0,0.017,0.96,20.4,92.7 ,0.4
251.2083333,11.67392789,0.809179451,0,0.017,0.92,20.6,93.4 ,0.4
